sentence-id,word-id,sentence,word,features
123,1,আপুনি নতুন প্ৰকল্প গ্ৰহণ কৰিব ।,নতুন,Adjective;Proper Adj.
123,2,আপুনি নতুন প্ৰকল্প গ্ৰহণ কৰিব ।,প্ৰকল্প,Abstract Noun;Noun
123,3,আপুনি নতুন প্ৰকল্প গ্ৰহণ কৰিব ।,গ্ৰহণ,Abstract Noun;Noun
123,4,আপুনি নতুন প্ৰকল্প গ্ৰহণ কৰিব ।,কৰিব,Verb;Verb-Trans.;f;future;p2
123,5,আপুনি নতুন প্ৰকল্প গ্ৰহণ কৰিব ।,।,end_sym
124,0,তাৰ ভিত্তিতে আৰক্ষীয়ে তদন্ত আৰম্ভ কৰিছে ।,তাৰ,Pronoun;gen;n;p3
124,1,তাৰ ভিত্তিতে আৰক্ষীয়ে তদন্ত আৰম্ভ কৰিছে ।,ভিত্তিতে,Abstract Noun;Noun;emph;loc
124,2,তাৰ ভিত্তিতে আৰক্ষীয়ে তদন্ত আৰম্ভ কৰিছে ।,আৰক্ষীয়ে,Common Noun;Noun;erg
124,3,তাৰ ভিত্তিতে আৰক্ষীয়ে তদন্ত আৰম্ভ কৰিছে ।,তদন্ত,Abstract Noun;Noun
124,4,তাৰ ভিত্তিতে আৰক্ষীয়ে তদন্ত আৰম্ভ কৰিছে ।,আৰম্ভ,Abstract Noun;Noun
124,5,তাৰ ভিত্তিতে আৰক্ষীয়ে তদন্ত আৰম্ভ কৰিছে ।,কৰিছে,Verb;Verb-Trans.;n;p3;present
124,6,তাৰ ভিত্তিতে আৰক্ষীয়ে তদন্ত আৰম্ভ কৰিছে ।,।,end_sym
125,0,সম্প্ৰতি ৰঞ্জিত চিকিৎসাধীন হৈ আছে ।,সম্প্ৰতি,Adverb
125,1,সম্প্ৰতি ৰঞ্জিত চিকিৎসাধীন হৈ আছে ।,ৰঞ্জিত,Adjective;Proper Adj.
125,2,সম্প্ৰতি ৰঞ্জিত চিকিৎসাধীন হৈ আছে ।,চিকিৎসাধীন,Noun;Noun
125,3,সম্প্ৰতি ৰঞ্জিত চিকিৎসাধীন হৈ আছে ।,হৈ,Verb;Verb-Intran.;after_comp
125,4,সম্প্ৰতি ৰঞ্জিত চিকিৎসাধীন হৈ আছে ।,আছে,Verb;Verb-Intran.;n;p3;present
125,5,সম্প্ৰতি ৰঞ্জিত চিকিৎসাধীন হৈ আছে ।,।,end_sym
126,0,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,কিন্তু,Conjuction;Conjunction
126,1,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,দুৰ্ভাগ্যবশতঃ,Adverb
126,2,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,লগ,Abstract Noun;Noun
126,3,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,কৰিবলৈ,Verb;Verb-Trans.;reason_comp
126,4,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,সফল,Adjective;Proper Adj.
126,5,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,হোৱা,Verb;Verb-Intran.;adj_comp
126,6,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,নাছিল,a;neg_v_verb;negative;p3;past
126,7,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,তেওঁ,Pronoun;abs;f;p3
126,8,কিন্তু দুৰ্ভাগ্যবশতঃ লগ কৰিবলৈ সফল হোৱা নাছিল তেওঁ ।,।,end_sym
127,0,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,প্ৰদেশ,Abstract Noun;Noun
127,1,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,কংগ্ৰেছ,Noun;Proper Noun
127,2,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,সভাপতিৰ,Common Noun;Noun;gen
127,3,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,মুৰ্দাবাদ,Abstract Noun;Noun
127,4,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,ধ্বনিত,Abstract Noun;Noun;loc
127,5,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,উত্তাল,Abstract Noun;Noun
127,6,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,হৈ,Verb;Verb-Intran.;after_comp
127,7,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,পৰিছে,Verb;Verb-Intran.;n;p3;present
127,8,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,হাইলাকান্দি,Noun;Proper Noun
127,9,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,জিলা,Abstract Noun;Noun
127,10,প্ৰদেশ কংগ্ৰেছ সভাপতিৰ মুৰ্দাবাদ ধ্বনিত উত্তাল হৈ পৰিছে হাইলাকান্দি জিলা ।,।,end_sym
128,0,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।","""",pause_sym
128,1,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",ফুলতকৈও,Material Noun;Noun;compare;emph
128,2,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",কোমল,Adjective;Proper Adj.
128,3,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",মোৰ,Pronoun;a;gen;p1
128,4,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",হৃদয়,Abstract Noun;Noun
128,5,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",",",pause_sym
128,6,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",কিন্তু,Conjuction;Conjunction
128,7,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",বজ্ৰতকৈও,Abstract Noun;Noun;compare;emph
128,8,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",কঠিন,Adjective;Proper Adj.
128,9,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",মোৰ,Pronoun;a;gen;p1
128,10,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",হৃদয়,Abstract Noun;Noun
128,11,""" ফুলতকৈও কোমল মোৰ হৃদয় , কিন্তু বজ্ৰতকৈও কঠিন মোৰ হৃদয় ।",।,end_sym
129,0,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,উপৰোক্ত,Adjective;Proper Adj.
129,1,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,আলোচনাই,Abstract Noun;Noun;erg
129,2,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,আমাক,Pronoun;a;acc;p1
129,3,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,আমাৰ,Pronoun;a;gen;p1
129,4,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,বিতৰ্কৰ,Abstract Noun;Noun;gen
129,5,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,তৃতীয়,Adjective;Proper Adj.
129,6,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,প্ৰশ্নলৈ,Abstract Noun;Noun;dat
129,7,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,লৈ,Verb;Verb-Trans.;after_comp
129,8,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,আহে,Verb;Verb-Intran.;n;p3;present
129,9,উপৰোক্ত আলোচনাই আমাক আমাৰ বিতৰ্কৰ তৃতীয় প্ৰশ্নলৈ লৈ আহে ।,।,end_sym
130,0,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,যদি,Conjuction;Conjunction
130,1,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,আমি,Pronoun;a;abs;p1
130,2,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,এই,Pronoun;abs;n;p3
130,3,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,ধৰণৰ,Common Noun;Noun;gen
130,4,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,শিক্ষা,Abstract Noun;Noun
130,5,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,প্ৰদান,Noun;Verbal Noun
130,6,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,অব্যাহত,Abstract Noun;Noun
130,7,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,ৰাখো,Verb;Verb-Trans.;n;p1;present
130,8,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,তেন্তে,Conjuction;Conjunction
130,9,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,আমি,Pronoun;a;abs;p1
130,10,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,আন,Pronoun
130,11,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,ধৰ্মৰ,Abstract Noun;Noun;gen
130,12,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,ধৰ্মগ্ৰন্থ,Material Noun;Noun
130,13,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,সমূহৰো,emph;gen;number;pl
130,14,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,শিক্ষা,Abstract Noun;Noun
130,15,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,দিব,Verbable;f;future;p3
130,16,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,লাগিব,Verb;Verb-Trans.;f;future;p3
130,17,যদি আমি এই ধৰণৰ শিক্ষা প্ৰদান অব্যাহত ৰাখো তেন্তে আমি আন ধৰ্মৰ ধৰ্মগ্ৰন্থ সমূহৰো শিক্ষা দিব লাগিব ।,।,end_sym
131,0,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,তাইৰ,Pronoun;gen;n;p3
131,1,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,চকুহালত,Material Noun;Noun;loc;number;pl
131,2,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,গিৰিয়েকৰ,Common Noun;Noun;gen
131,3,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,প্ৰতি,Conjuction;Conjunction
131,4,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,ঘৃণা,Abstract Noun;Noun
131,5,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,স্পষ্ট,Adjective;Proper Adj.
131,6,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,হৈ,Verb;Verb-Intran.;after_comp
131,7,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,পৰিছিল,Verb;Verb-Intran.;a;p3;past
131,8,তাইৰ চকুহালত গিৰিয়েকৰ প্ৰতি ঘৃণা স্পষ্ট হৈ পৰিছিল ।,।,end_sym
132,0,ৰাতি টোপনিও ভাল হয় ।,ৰাতি,Abstract Noun;Noun
132,1,ৰাতি টোপনিও ভাল হয় ।,টোপনিও,Abstract Noun;Noun;emph
132,2,ৰাতি টোপনিও ভাল হয় ।,ভাল,Adjective;Proper Adj.
132,3,ৰাতি টোপনিও ভাল হয় ।,হয়,Verb;Verb-Intran.;n;p3;present
132,4,ৰাতি টোপনিও ভাল হয় ।,।,end_sym
133,0,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,আপুনি,Pronoun;abs;f;p2
133,1,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,আপোনাৰ,Pronoun;f;gen;p2
133,2,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,মনোযোগ,Abstract Noun;Noun
133,3,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,আপোনাৰ,Pronoun;f;gen;p2
133,4,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,অগ্ৰাধিকাৰৰ,Abstract Noun;Noun;gen
133,5,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,ওপৰত,Adposition
133,6,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,কেন্দ্ৰীভূত,Adjective;Verbal Adj.
133,7,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,কৰিব,Verb;Verb-Trans.;f;future;p2
133,8,আপুনি আপোনাৰ মনোযোগ আপোনাৰ অগ্ৰাধিকাৰৰ ওপৰত কেন্দ্ৰীভূত কৰিব ।,।,end_sym
134,0,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,তেওঁলোক,Pronoun;abs;f;number;p3;pl
134,1,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,পিতৃ,Common Noun;Noun
134,2,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,তুষাৰ,Material Noun;Noun
134,3,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,গোস্বামী,Abstract Noun;Noun
134,4,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,আৰু,Conjuction;Conjunction
134,5,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,মাতৃ,Common Noun;Noun
134,6,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,শিল্পী,Common Noun;Noun
134,7,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,গোস্বামী,Abstract Noun;Noun
134,8,তেওঁলোক পিতৃ তুষাৰ গোস্বামী আৰু মাতৃ শিল্পী গোস্বামী ।,।,end_sym
135,0,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",কিন্তু,Conjuction;Conjunction
135,1,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",",",pause_sym
135,2,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",অসমৰ,Noun;Proper Noun;gen
135,3,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",আন,Pronoun
135,4,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",কিছু,Adjective;Proper Adj.
135,5,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",বিশেষ,Adjective;Proper Adj.
135,6,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",বৈশিষ্ট্য,Abstract Noun;Noun
135,7,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",আৰু,Conjuction;Conjunction
135,8,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",সমস্যাও,Abstract Noun;Noun;emph
135,9,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",আছে,Verb;Verb-Intran.;n;p3;present
135,10,"কিন্তু , অসমৰ আন কিছু বিশেষ বৈশিষ্ট্য আৰু সমস্যাও আছে ।",।,end_sym
136,0,প্ৰতিজন উপায়ুক্তৰ কাম তদাৰক কৰিছে মুখ্যমন্ত্ৰীয়ে ।,প্ৰতিজন,Adverb
136,1,প্ৰতিজন উপায়ুক্তৰ কাম তদাৰক কৰিছে মুখ্যমন্ত্ৰীয়ে ।,উপায়ুক্তৰ,Common Noun;Noun;gen
136,2,প্ৰতিজন উপায়ুক্তৰ কাম তদাৰক কৰিছে মুখ্যমন্ত্ৰীয়ে ।,কাম,Abstract Noun;Noun
136,3,প্ৰতিজন উপায়ুক্তৰ কাম তদাৰক কৰিছে মুখ্যমন্ত্ৰীয়ে ।,তদাৰক,Noun;Verbal Noun
136,4,প্ৰতিজন উপায়ুক্তৰ কাম তদাৰক কৰিছে মুখ্যমন্ত্ৰীয়ে ।,কৰিছে,Verb;Verb-Trans.;n;p3;present
136,5,প্ৰতিজন উপায়ুক্তৰ কাম তদাৰক কৰিছে মুখ্যমন্ত্ৰীয়ে ।,মুখ্যমন্ত্ৰীয়ে,Common Noun;Noun;erg
136,6,প্ৰতিজন উপায়ুক্তৰ কাম তদাৰক কৰিছে মুখ্যমন্ত্ৰীয়ে ।,।,end_sym
137,0,আপুনি আপোনাৰ বিৰোধীসকলৰ ওপৰত জয়ী হ'ব ।,আপুনি,Pronoun;abs;f;p2
137,1,আপুনি আপোনাৰ বিৰোধীসকলৰ ওপৰত জয়ী হ'ব ।,আপোনাৰ,Pronoun;f;gen;p2
137,2,আপুনি আপোনাৰ বিৰোধীসকলৰ ওপৰত জয়ী হ'ব ।,বিৰোধীসকলৰ,Common Noun;Noun;gen;number;pl
137,3,আপুনি আপোনাৰ বিৰোধীসকলৰ ওপৰত জয়ী হ'ব ।,ওপৰত,Adposition
137,4,আপুনি আপোনাৰ বিৰোধীসকলৰ ওপৰত জয়ী হ'ব ।,জয়ী,Common Noun;Noun
137,5,আপুনি আপোনাৰ বিৰোধীসকলৰ ওপৰত জয়ী হ'ব ।,হ'ব,Verb;Verb-Intran.;f;future;p2
137,6,আপুনি আপোনাৰ বিৰোধীসকলৰ ওপৰত জয়ী হ'ব ।,।,end_sym
138,0,সেইবোৰ কথা আপুনি আৰু নক'ব ।,সেইবোৰ,Pronoun;number;pl
138,1,সেইবোৰ কথা আপুনি আৰু নক'ব ।,কথা,Abstract Noun;Noun
138,2,সেইবোৰ কথা আপুনি আৰু নক'ব ।,আপুনি,Pronoun;abs;f;p2
138,3,সেইবোৰ কথা আপুনি আৰু নক'ব ।,আৰু,Adjective;Proper Adj.
138,4,সেইবোৰ কথা আপুনি আৰু নক'ব ।,নক'ব,Verb;Verb-Trans.;f;future;negative;p2
138,5,সেইবোৰ কথা আপুনি আৰু নক'ব ।,।,end_sym
139,0,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",কোৱা,Verb;Verb-Trans.;adj_comp
139,1,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",হৈছে,Verb;Verb-Intran.;n;p3;present
139,2,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",যে,Conjuction;Conjunction
139,3,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",যেতিয়া,Adjective;Verbal Adj.
139,4,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",মহিলাগৰাকীয়ে,Common Noun;Noun;erg;number;sg
139,5,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",অভিযুক্তৰ,Common Noun;Noun;gen
139,6,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",বিৰোধিতা,Noun;Verbal Noun
139,7,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",কৰিছিল,Verb;Verb-Trans.;a;p3;past
139,8,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",",",pause_sym
139,9,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",তেতিয়া,Conjuction;Conjunction
139,10,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",তেওঁ,Pronoun;abs;f;p3
139,11,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",এই,Pronoun;abs;n;p3
139,12,"কোৱা হৈছে যে যেতিয়া মহিলাগৰাকীয়ে অভিযুক্তৰ বিৰোধিতা কৰিছিল , তেতিয়া তেওঁ এই ভয়ংকৰ কাৰ্য্য কৰিছিল ।",ভয়ংকৰ,Adjective;Proper Adj.
